SCO0096	577.6296296
SCO0097	537.2222222
SCO0098	0.666666667
SCO0099	211.7777778
SCO0101	263.4814815
SCO0102	85.48148148
SCO0103	180.4814815
SCO0104	69.81481481
SCO0105	53.96296296
SCO0106	88.77777778
SCO0107	260.3333333
SCO0108	19.55555556
SCO0109	58.55555556
SCO0110	200.4814815
SCO0111	64.2962963
SCO0112	19.77777778
SCO0113	33.44444444
SCO0114	159.6666667
SCO0116	171.0740741
SCO0117	71.55555556
SCO0118	655.5555556
SCO0119	115.1481481
SCO0120	93.48148148
SCO0121	99
SCO0122	158.962963
SCO0123	131.3703704
SCO0124	189.6666667
SCO0125	179.8148148
SCO0126	602.7777778
SCO0127	654.8148148
SCO0128	17.40740741
SCO0129	45.40740741
SCO0130	103.8148148
SCO0131	1644.037037
SCO0132	1211.666667
SCO0133	41.22222222
SCO0134	45.33333333
SCO0135	109.2592593
SCO0136	229.7037037
SCO0137	176.4814815
SCO0138	92.77777778
SCO0139	28.96296296
SCO0140	82.85185185
SCO0141	797.4074074
SCO0142	292.4444444
SCO0143	73.14814815
SCO0144	50.51851852
SCO0145	225.1851852
SCO0146	21.55555556
SCO0147	104.4814815
SCO0148	46.55555556
SCO0149	67.33333333
SCO0150	93.48148148
SCO0151	42.51851852
SCO0152	155.3333333
SCO0153	74.88888889
SCO0154	70.14814815
SCO0155	162.7777778
SCO0156	38.66666667
SCO0157	32.62962963
SCO0158	99.2962963
SCO0159	89.25925926
SCO0160	102.8148148
SCO0161	35.03703704
SCO0162	1501.37037
SCO0163	278.037037
SCO0164	303.8518519
SCO0165	174.962963
SCO0166	178.2962963
SCO0167	2714.481481
SCO0168	2607.740741
SCO0169	3189.777778
SCO0170	1269.592593
SCO0171	1357.888889
SCO0172	335.6666667
SCO0173	654.7777778
SCO0174	1507.37037
SCO0175	55.14814815
SCO0176	44.55555556
SCO0177	984.1111111
SCO0178	343.0740741
SCO0179	5256.555556
SCO0180	838.9259259
SCO0181	2062.148148
SCO0182	25.92592593
SCO0183	120.4814815
SCO0184	145.0740741
SCO0185	433.1111111
SCO0186	631.9259259
SCO0187	346.9259259
SCO0188	558.7037037
SCO0189	278.3703704
SCO0190	105
SCO0191	471.7037037
SCO0192	231.8888889
SCO0193	338.1481481
SCO0194	721.8888889
SCO0195	386.3333333
SCO0196	161.3333333
SCO0197	431.5185185
SCO0198	483.1481481
SCO0199	981.962963
SCO0200	1254.333333
SCO0201	3327.814815
SCO0202	107.2962963
SCO0203	3632.481481
SCO0204	2746.555556
SCO0205	79.11111111
SCO0206	3.444444444
SCO0207	140.4814815
SCO0208	1946.925926
SCO0209	1487
SCO0210	826.3333333
SCO0211	273.7037037
SCO0212	629.6666667
SCO0213	1115.259259
SCO0214	448.962963
SCO0215	515.1851852
SCO0216	4083.481481
SCO0217	1043.481481
SCO0218	101.1851852
SCO0219	248.5925926
SCO0220	271.3333333
SCO0221	108.7777778
SCO0222	976
SCO0223	156.2592593
SCO0224	840.2962963
SCO0225	106.2592593
SCO0226	368.2962963
SCO0227	40.33333333
SCO0228	14.77777778
SCO0229	254.4074074
SCO0230	172.4074074
SCO0231	1279.62963
SCO0232	29.51851852
SCO0233	146.8518519
SCO0234	41.7037037
SCO0235	202.4074074
SCO0236	104.5185185
SCO0237	76.62962963
SCO0238	61.22222222
SCO0239	260.2222222
SCO0240	104.2962963
SCO0241	98.62962963
SCO0242	647.5925926
SCO0243	512.0740741
SCO0244	291.7407407
SCO0245	369.8148148
SCO0246	1115.62963
SCO0247	10275.33333
SCO0248	71.51851852
SCO0249	236.9259259
SCO0250	128.962963
SCO0251	15.48148148
SCO0252	158.5925926
SCO0253	108.4814815
SCO0254	156.9259259
SCO0255	183.3333333
SCO0256	106.7037037
SCO0257	98.51851852
SCO0258	74.18518519
SCO0259	147.4074074
SCO0260	581.2962963
SCO0261	88.48148148
SCO0262	215.8888889
SCO0263	157.4444444
SCO0264	99.85185185
SCO0265	281.1481481
SCO0266	105.8518519
SCO0267	91.11111111
SCO0268	483.5555556
SCO0269	695.962963
SCO0270	213.2222222
SCO0271	74.48148148
SCO0272	66.88888889
SCO0273	104.4074074
SCO0274	171.8148148
SCO0275	175.7407407
SCO0276	179.7407407
SCO0277	361.6666667
SCO0278	64.14814815
SCO0279	198.2592593
SCO0280	90.74074074
SCO0281	36.40740741
SCO0282	159.2222222
SCO0283	111.1851852
SCO0284	211.962963
SCO0285	354.7037037
SCO0286	206.037037
SCO0287	333.7777778
SCO0288	37.22222222
SCO0289	277.8148148
SCO0290	96.92592593
SCO0291	56.37037037
SCO0292	66.77777778
SCO0293	247.1851852
SCO0294	73.18518519
SCO0295	178.6296296
SCO0296	119.7407407
SCO0297	2380.518519
SCO0298	412.4444444
SCO0299	132.3333333
SCO0300	415.7407407
SCO0301	124.037037
SCO0302	317
SCO0303	26.96296296
SCO0304	61.40740741
SCO0305	1738.074074
SCO0306	97.7037037
SCO0307	170.6296296
SCO0308	274.037037
SCO0309	134.2962963
SCO0310	244.7777778
SCO0311	139.8148148
SCO0312	86.07407407
SCO0313	127.6296296
SCO0314	140.8518519
SCO0315	1046.592593
SCO0316	143.4074074
SCO0317	178.8518519
SCO0318	116.2222222
SCO0319	52.44444444
SCO0320	452.3333333
SCO0321	679.7037037
SCO0322	232.962963
SCO0323	354.4074074
SCO0324	4387.962963
SCO0325	70.7037037
SCO0326	346.8888889
SCO0328	2.222222222
SCO0329	340.5925926
SCO0330	82.22222222
SCO0331	95.92592593
SCO0332	119.8148148
SCO0333	147.1851852
SCO0334	30.33333333
SCO0335	317.1851852
SCO0336	92.59259259
SCO0337	154.5925926
SCO0338	65.77777778
SCO0339	70.44444444
SCO0340	142.2962963
SCO0341	200.3333333
SCO0342	137.1481481
SCO0343	47.25925926
SCO0344	193.4074074
SCO0345	132.2222222
SCO0346	101.4814815
SCO0347	155.3703704
SCO0348	91.59259259
SCO0349	109.8518519
SCO0350	74.18518519
SCO0351	145.7407407
SCO0352	139.4074074
SCO0353	84.40740741
SCO0354	69.11111111
SCO0355	35.2962963
SCO0356	67.88888889
SCO0357	367.5185185
SCO0358	190.037037
SCO0359	119.0740741
SCO0360	319.7037037
SCO0361	136.962963
SCO0362	117.6296296
SCO0363	106.037037
SCO0364	79.2962963
SCO0365	55.59259259
SCO0366	116.3333333
SCO0367	86.88888889
SCO0368	3.925925926
SCO0369	254.962963
SCO0370	272.7037037
SCO0371	212.0740741
SCO0372	254.962963
SCO0373	175.6666667
SCO0374	682.2962963
SCO0375	175.4074074
SCO0376	110.8148148
SCO0377	66.2962963
SCO0378	100.7777778
SCO0379	7588.444444
SCO0380	153.8148148
SCO0381	6044.666667
SCO0382	7226.296296
SCO0383	4412.851852
SCO0384	2933.481481
SCO0385	2261
SCO0386	2639.148148
SCO0387	3967.222222
SCO0388	2051.074074
SCO0389	1818.296296
SCO0390	663.8148148
SCO0391	1116.62963
SCO0392	3263.592593
SCO0393	1875.407407
SCO0394	1102.814815
SCO0395	1796.185185
SCO0396	2930.925926
SCO0397	1350.962963
SCO0398	671.6296296
SCO0399	1292.740741
SCO0400	439.4444444
SCO0401	1731.111111
SCO0402	2275.740741
SCO0403	172.7037037
SCO0404	115.6296296
SCO0405	1137.703704
SCO0406	75.92592593
SCO0407	169.4444444
SCO0408	469.8888889
SCO0409	3456.666667
SCO0410	236.1111111
SCO0411	59.74074074
SCO0412	270.7037037
SCO0413	410.1111111
SCO0414	471.4814815
SCO0415	41.11111111
SCO0416	77.40740741
SCO0417	96.81481481
SCO0418	86.51851852
SCO0419	186.3333333
SCO0420	136.1481481
SCO0421	78.7037037
SCO0422	117
SCO0423	210.5925926
SCO0424	18.66666667
SCO0425	110.7777778
SCO0426	89.48148148
SCO0427	324.4814815
SCO0428	103.3703704
SCO0429	111.8518519
SCO0430	92.51851852
SCO0431	187.962963
SCO0432	430.8888889
SCO0433	218.4074074
SCO0434	153.2592593
SCO0435	134.037037
SCO0436	47.62962963
SCO0437	105.2592593
SCO0438	60.81481481
SCO0439	89.59259259
SCO0440	77.33333333
SCO0441	176.7037037
SCO0442	143.037037
SCO0443	92.85185185
SCO0444	116.8148148
SCO0445	80.2962963
SCO0446	28.7037037
SCO0447	65.2962963
SCO0448	165.5555556
SCO0449	106.1481481
SCO0450	124.2592593
SCO0451	238.1481481
SCO0452	346.4814815
SCO0453	140.5925926
SCO0454	73.62962963
SCO0455	71.81481481
SCO0456	114.962963
SCO0457	196.037037
SCO0458	245.8148148
SCO0459	146.5185185
SCO0460	424.7037037
SCO0461	86.66666667
SCO0462	1057.666667
SCO0463	468.7037037
SCO0464	246.6666667
SCO0465	136.1111111
SCO0466	110.0740741
SCO0467	86.44444444
SCO0468	306.9259259
SCO0469	117.6296296
SCO0470	123.8518519
SCO0471	168.7037037
SCO0472	104.8148148
SCO0473	88.11111111
SCO0474	104.9259259
SCO0475	98
SCO0476	82.2962963
SCO0477	106.3703704
SCO0478	144.037037
SCO0479	151.7407407
SCO0480	73.66666667
SCO0481	50.62962963
SCO0482	69.88888889
SCO0483	59.81481481
SCO0484	162.1481481
SCO0485	236.4444444
SCO0486	146.6666667
SCO0487	98.96296296
SCO0488	417.962963
SCO0489	62.37037037
SCO0490	184.4814815
SCO0491	455.5555556
SCO0492	1824.740741
SCO0493	1083.333333
SCO0494	1282.62963
SCO0495	527.1111111
SCO0496	422.6296296
SCO0497	552
SCO0498	318.3333333
SCO0499	253.7407407
SCO0500	1069.222222
SCO0501	228.5555556
SCO0502	87.92592593
SCO0503	119.5925926
SCO0504	345.962963
SCO0505	510.5925926
SCO0506	1542.222222
SCO0507	27.33333333
SCO0508	168.5185185
SCO0509	460.4074074
SCO0510	55.2962963
SCO0511	86.18518519
SCO0512	395.4814815
SCO0513	944.1851852
SCO0514	355.7037037
SCO0515	56.07407407
SCO0516	120.1851852
SCO0517	20.7037037
SCO0518	28.62962963
SCO0519	94.66666667
SCO0520	125.2962963
SCO0521	506.2962963
SCO0522	99.14814815
SCO0523	97.07407407
SCO0524	184.6296296
SCO0525	1174.37037
SCO0526	1017.407407
SCO0527	28304.85185
SCO0528	94.59259259
SCO0529	131.7407407
SCO0530	172.1851852
SCO0531	132.962963
SCO0532	91.88888889
SCO0533	85.59259259
SCO0534	161.7407407
SCO0535	121.5185185
SCO0536	287.7037037
SCO0537	115.7407407
SCO0538	121.5925926
SCO0539	83.40740741
SCO0540	89.51851852
SCO0541	118.2962963
SCO0542	297.5555556
SCO0543	2367.814815
SCO0544	544.962963
SCO0545	223.1851852
SCO0546	809.6296296
SCO0547	72.51851852
SCO0548	84.44444444
SCO0549	26.55555556
SCO0550	137.6296296
SCO0551	222.2592593
SCO0552	66.40740741
SCO0553	37.62962963
SCO0554	139.5185185
SCO0555	155.7037037
SCO0556	149.9259259
SCO0557	277.7037037
SCO0558	68.33333333
SCO0559	345
SCO0560	2785.814815
SCO0561	248.2592593
SCO0562	279.8148148
SCO0563	614.7777778
SCO0564	91.96296296
SCO0565	116.7777778
SCO0566	83.66666667
SCO0567	3.444444444
SCO0568	206.4444444
SCO0569	574.6666667
SCO0570	262.5555556
SCO0571	154.7407407
SCO0572	138.4074074
SCO0573	67.51851852
SCO0574	140.8518519
SCO0575	202.4814815
SCO0576	82.77777778
SCO0577	69.03703704
SCO0578	63.40740741
SCO0579	35.07407407
SCO0580	126.3703704
SCO0581	122.2222222
SCO0582	207.9259259
SCO0583	276.037037
SCO0584	624.0740741
SCO0585	279.2962963
SCO0586	219.7407407
SCO0587	307.2592593
SCO0588	1749.333333
SCO0589	173.6666667
SCO0590	195.6296296
SCO0591	138.1481481
SCO0592	428.2222222
SCO0593	350.6666667
SCO0594	132.1851852
SCO0595	155.3703704
SCO0596	1101.592593
SCO0597	312.5555556
SCO0598	738.7407407
SCO0599	1777.703704
SCO0600	2249.148148
SCO0601	123.5555556
SCO0602	89.14814815
SCO0603	201.1851852
SCO0604	125.5555556
SCO0605	113.3703704
SCO0606	133
SCO0607	2553.62963
SCO0608	5106.703704
SCO0609	1584.962963
SCO0610	159.4814815
SCO0611	115.7037037
SCO0612	14.40740741
SCO0613	141.8148148
SCO0614	39.22222222
SCO0615	137.2962963
SCO0616	365.1851852
SCO0617	359.4444444
SCO0618	123
SCO0619	39.33333333
SCO0620	239.5555556
SCO0621	49.81481481
SCO0622	1851.111111
SCO0623	2067.814815
SCO0624	92.7037037
SCO0625	138.0740741
SCO0626	60.7037037
SCO0627	186.4814815
SCO0628	171.1481481
SCO0629	87.03703704
SCO0630	333.2222222
SCO0631	127.1111111
SCO0632	82.25925926
SCO0633	49.07407407
SCO0634	67.2962963
SCO0635	104.8518519
SCO0636	294.7037037
SCO0637	275.5555556
SCO0638	62.51851852
SCO0639	271.4814815
SCO0640	688.1481481
SCO0641	15473.85185
SCO0642	248.4444444
SCO0643	48.25925926
SCO0644	413.0740741
SCO0645	213.1111111
SCO0646	125.8888889
SCO0647	127.1111111
SCO0648	244.4814815
SCO0649	48.51851852
SCO0650	34.55555556
SCO0651	54.51851852
SCO0652	23.85185185
SCO0653	48.07407407
SCO0654	96.33333333
SCO0655	57.25925926
SCO0656	32.55555556
SCO0657	16.2962963
SCO0658	35.7037037
SCO0659	363.3333333
SCO0660	162.5925926
SCO0661	97.33333333
SCO0662	71.44444444
SCO0663	129.3703704
SCO0664	250.4814815
SCO0665	32.7037037
SCO0666	295.2962963
SCO0667	95.59259259
SCO0668	170.5555556
SCO0669	90.14814815
SCO0670	139.6296296
SCO0671	66.51851852
SCO0672	1072.074074
SCO0673	2490.111111
SCO0674	123.7037037
SCO0675	270.4444444
SCO0676	1757.111111
SCO0677	242.5925926
SCO0678	278.3333333
SCO0679	56.96296296
SCO0680	247.1851852
SCO0681	2189.777778
SCO0682	9911.222222
SCO0683	522.5555556
SCO0684	1147.074074
SCO0685	3263.296296
SCO0686	169.9259259
SCO0687	184.7777778
SCO0688	301.6666667
SCO0689	114.5185185
SCO0690	103.8518519
SCO0691	232.5185185
SCO0692	89.18518519
SCO0693	89.96296296
SCO0694	47.11111111
SCO0695	209.5555556
SCO0696	68.48148148
SCO0697	119.4444444
SCO0698	391.962963
SCO0699	78.2962963
SCO0700	1649.851852
SCO0701	2826.148148
SCO0702	3548.851852
SCO0703	2777
SCO0704	4515.481481
SCO0705	12475.22222
SCO0706	107.5555556
SCO0707	128.4444444
SCO0708	94.44444444
SCO0709	81.03703704
SCO0710	78.85185185
SCO0711	109.962963
SCO0712	160.4814815
SCO0713	66.74074074
SCO0714	270.8888889
SCO0715	154.8518519
SCO0716	99.74074074
SCO0717	131.8518519
SCO0718	54.96296296
SCO0719	339.4074074
SCO0720	449.4444444
SCO0721	238.6666667
SCO0722	84.14814815
SCO0723	294.3703704
SCO0724	648.4074074
SCO0725	159.037037
SCO0726	206.8148148
SCO0727	164.8148148
SCO0728	152.8148148
SCO0729	180.8148148
SCO0730	360.7407407
SCO0731	288.4814815
SCO0732	254.2962963
SCO0733	603.8888889
SCO0734	200.4444444
SCO0735	205.5555556
SCO0736	17708.62963
SCO0737	151.1851852
SCO0738	176.8888889
SCO0739	402.8888889
SCO0740	259.1481481
SCO0741	938.037037
SCO0742	711.962963
SCO0743	67.62962963
SCO0744	181.8888889
SCO0745	95.22222222
SCO0746	122.037037
SCO0747	150.7777778
SCO0748	104.3703704
SCO0749	146.1481481
SCO0750	52.81481481
SCO0751	311.037037
SCO0752	143.962963
SCO0753	68.96296296
SCO0754	78.88888889
SCO0755	212.6666667
SCO0756	315.5925926
SCO0757	115.6296296
SCO0758	52.48148148
SCO0759	195.7037037
SCO0760	101.7407407
SCO0761	99.40740741
SCO0762	8935.296296
SCO0763	458.6296296
SCO0764	1350.555556
SCO0765	223.2592593
SCO0766	262.8888889
SCO0767	2026.518519
SCO0768	173.6666667
SCO0769	565.8518519
SCO0770	169.4074074
SCO0771	53.37037037
SCO0772	201.1111111
SCO0773	52.33333333
SCO0774	279.9259259
SCO0775	404.1111111
SCO0776	372.8518519
SCO0777	348.9259259
SCO0778	115.5925926
SCO0779	262.3333333
SCO0780	266.1851852
SCO0781	202.7037037
SCO0782	601.6666667
SCO0783	325.9259259
SCO0784	179.3333333
SCO0785	94.81481481
SCO0786	115.3333333
SCO0787	133.7407407
SCO0788	213.6666667
SCO0789	162.4074074
SCO0790	83
SCO0791	147.5555556
SCO0792	128.7037037
SCO0793	76.88888889
SCO0794	409.7777778
SCO0795	67.81481481
SCO0796	275.4444444
SCO0797	880.1111111
SCO0798	361.1481481
SCO0799	102.8518519
SCO0800	210.3333333
SCO0801	277.2222222
SCO0802	255.2592593
SCO0803	510.962963
SCO0804	619.5555556
SCO0805	405.4444444
SCO0806	152.037037
SCO0807	28.66666667
SCO0808	85.11111111
SCO0809	94.77777778
SCO0810	94.40740741
SCO0811	146.8148148
SCO0812	127.7777778
SCO0813	249.1481481
SCO0814	152.4074074
SCO0815	98.59259259
SCO0816	169.7037037
SCO0817	83.62962963
SCO0818	129.5185185
SCO0819	216.3333333
SCO0820	303.7407407
SCO0821	167.4444444
SCO0822	109.962963
SCO0823	80.44444444
SCO0824	136.1481481
SCO0825	155.1111111
SCO0826	131.7407407
SCO0827	54.51851852
SCO0828	193.9259259
SCO0829	119.9259259
SCO0830	102.2962963
SCO0831	101.4444444
SCO0832	133.2222222
SCO0833	202.9259259
SCO0834	520.6296296
SCO0835	105
SCO0836	184.962963
SCO0837	11.44444444
SCO0838	211.7037037
SCO0839	226.4814815
SCO0840	176.5925926
SCO0841	196.7037037
SCO0842	123.1851852
SCO0843	52.77777778
SCO0844	45.96296296
SCO0845	34.11111111
SCO0846	392.2592593
SCO0847	177.6296296
SCO0848	214.7407407
SCO0849	72.14814815
SCO0850	83.74074074
SCO0851	370
SCO0852	364.4814815
SCO0853	36.03703704
SCO0854	357.8148148
SCO0855	176.0740741
SCO0856	138.5185185
SCO0857	555.7777778
SCO0858	420.7037037
SCO0859	57.07407407
SCO0860	279.2962963
SCO0861	28.59259259
SCO0862	103
SCO0863	198.2592593
SCO0864	83.07407407
SCO0865	213.5185185
SCO0866	80.85185185
SCO0867	148.8518519
SCO0868	86.18518519
SCO0869	74.55555556
SCO0870	129.4814815
SCO0871	536.6296296
SCO0872	1257.814815
SCO0873	46.66666667
SCO0874	102.8148148
SCO0875	37.40740741
SCO0876	18.48148148
SCO0877	1560.185185
SCO0878	296.6666667
SCO0879	142.5185185
SCO0880	60.62962963
SCO0881	511.5185185
SCO0882	50.03703704
SCO0883	283.4444444
SCO0884	364.8888889
SCO0885	1309.888889
SCO0886	238.5925926
SCO0887	145.2592593
SCO0888	3080.222222
SCO0889	217.3703704
SCO0890	51.62962963
SCO0891	90.81481481
SCO0892	98.03703704
SCO0893	153.8518519
SCO0894	139.7037037
SCO0895	131.4814815
SCO0896	73.88888889
SCO0897	101.7777778
SCO0898	214.7037037
SCO0899	99.62962963
SCO0900	190.7037037
SCO0901	352.2592593
SCO0902	617.2962963
SCO0903	23.7037037
SCO0904	48.07407407
SCO0905	60.37037037
SCO0906	194.2592593
SCO0907	155.0740741
SCO0908	350.1481481
SCO0909	287.8888889
SCO0910	514.4444444
SCO0911	431.3703704
SCO0912	186.5185185
SCO0913	491.6296296
SCO0914	117.5925926
SCO0915	74.66666667
SCO0916	162.8888889
SCO0917	300.8148148
SCO0918	501.7777778
SCO0919	1267.925926
SCO0920	263.6296296
SCO0921	530.3333333
SCO0922	860.4814815
SCO0923	2047.407407
SCO0924	786.8148148
SCO0925	151.3703704
SCO0926	135.5925926
SCO0927	354.8518519
SCO0928	3381.518519
SCO0929	1575.222222
SCO0930	189.7407407
SCO0931	51.44444444
SCO0932	181.7777778
SCO0933	100.6666667
SCO0934	93.44444444
SCO0935	147.0740741
SCO0936	63.40740741
SCO0937	529.8518519
SCO0938	679.6296296
SCO0939	131.8888889
SCO0940	75.2962963
SCO0941	137.7407407
SCO0942	71.51851852
SCO0943	1819.518519
SCO0944	421.8148148
SCO0945	189.3333333
SCO0946	330.2222222
SCO0947	178.4444444
SCO0948	314.1851852
SCO0949	115.4814815
SCO0950	91.77777778
SCO0951	83.88888889
SCO0952	97.74074074
SCO0953	180.4074074
SCO0954	517.5555556
SCO0955	1114.333333
SCO0956	265
SCO0957	798.8518519
SCO0958	252.1851852
SCO0959	217.0740741
SCO0960	238.8888889
SCO0961	251.1481481
SCO0962	226.5555556
SCO0963	72.40740741
SCO0964	55.18518519
SCO0965	86.22222222
SCO0966	109.2222222
SCO0967	103.3703704
SCO0968	84.07407407
SCO0969	66.22222222
SCO0970	98.51851852
SCO0971	858.7037037
SCO0972	130.2962963
SCO0973	4964.259259
SCO0974	639.8148148
SCO0975	1475.888889
SCO0976	410.5925926
SCO0977	505.2962963
SCO0978	410.4074074
SCO0979	30
SCO0980	70.55555556
SCO0981	244.1851852
SCO0982	118.037037
SCO0983	157.2222222
SCO0984	69.66666667
SCO0985	494.8888889
SCO0986	141.4074074
SCO0987	126.4074074
SCO0988	82.62962963
SCO0989	328.8518519
SCO0990	801.037037
SCO0991	2357.592593
SCO0992	197.6296296
SCO0993	384.8148148
SCO0994	245.4814815
SCO0995	264.037037
SCO0996	730.4814815
SCO0997	335.7777778
SCO0998	162.037037
SCO0999	5100.333333
SCO1000	864
SCO1001	49
SCO1002	81.7037037
SCO1003	292.8888889
SCO1004	147.0740741
SCO1005	0.037037037
SCO1006	16.40740741
SCO1007	117.2592593
SCO1008	347.8148148
SCO1009	64.77777778
SCO1010	158.7777778
SCO1011	257.5925926
SCO1012	535.8518519
SCO1013	1810.703704
SCO1014	384.4074074
SCO1015	27.33333333
SCO1016	109.8148148
SCO1017	320.5185185
SCO1018	356.5925926
SCO1019	317.0740741
SCO1020	438.2222222
SCO1021	211.037037
SCO1022	787.5925926
SCO1023	3385.888889
SCO1024	4376.518519
SCO1025	484.8888889
SCO1026	2109.259259
SCO1027	211.5555556
SCO1028	152.8148148
SCO1029	1280.777778
SCO1030	274.037037
SCO1031	248.6296296
SCO1032	81.2962963
SCO1033	39.11111111
SCO1034	133.4444444
SCO1035	64.51851852
SCO1036	140.7777778
SCO1037	65.55555556
SCO1038	216.7777778
SCO1039	549.8518519
SCO1040	77.66666667
SCO1041	660.8518519
SCO1042	33.14814815
SCO1043	273.0740741
SCO1044	160.4074074
SCO1045	54.59259259
SCO1046	475.4074074
SCO1047	72.59259259
SCO1048	557.7407407
SCO1049	113.4444444
SCO1050	103.7037037
SCO1051	175.037037
SCO1052	47.55555556
SCO1053	49.14814815
SCO1054	339.037037
SCO1055	205.8148148
SCO1056	128.962963
SCO1057	85.74074074
SCO1058	80.37037037
SCO1059	148.2222222
SCO1060	194.5925926
SCO1061	151.0740741
SCO1062	214.5185185
SCO1063	74.59259259
SCO1064	79.37037037
SCO1065	94.44444444
SCO1066	161.0740741
SCO1067	157.962963
SCO1068	205.0740741
SCO1069	161.8148148
SCO1070	275.7037037
SCO1071	414.4814815
SCO1072	10.77777778
SCO1073	1232.555556
SCO1074	1252.925926
SCO1075	138.7037037
SCO1076	86.85185185
SCO1077	137.5555556
SCO1078	596.2592593
SCO1079	255.6296296
SCO1080	220.7037037
SCO1081	1979.481481
SCO1082	2871.296296
SCO1083	246.9259259
SCO1084	318.2962963
SCO1085	1203.296296
SCO1086	337.8888889
SCO1087	526.2592593
SCO1088	371.6666667
SCO1089	1250.037037
SCO1090	254
SCO1091	437.8518519
SCO1092	126.3703704
SCO1093	266.1111111
SCO1094	373.1481481
SCO1095	134.5185185
SCO1096	33.66666667
SCO1097	106.4074074
SCO1098	216.8148148
SCO1099	121.4814815
SCO1100	196.0740741
SCO1101	506.962963
SCO1102	340.4074074
SCO1103	237.1851852
SCO1104	470.0740741
SCO1105	351.1111111
SCO1106	166.3703704
SCO1107	136.5925926
SCO1108	177.4074074
SCO1109	218.037037
SCO1110	75.11111111
SCO1111	101.037037
SCO1112	356.7037037
SCO1113	509.5925926
SCO1114	1067.185185
SCO1115	517.8518519
SCO1116	1875.37037
SCO1117	222.5925926
SCO1118	156.1111111
SCO1119	74.81481481
SCO1120	201.037037
SCO1121	205.5555556
SCO1122	348.7777778
SCO1123	551.4814815
SCO1124	63.88888889
SCO1125	64.74074074
SCO1126	129.3333333
SCO1127	128.4444444
SCO1128	140.6666667
SCO1129	85.88888889
SCO1130	274.2592593
SCO1131	254.7037037
SCO1132	448.5185185
SCO1133	158.2962963
SCO1134	126.8518519
SCO1135	406.8888889
SCO1136	114.8148148
SCO1137	246.5925926
SCO1138	209.2962963
SCO1139	106.5185185
SCO1140	308.6296296
SCO1141	85.66666667
SCO1142	220.7777778
SCO1143	134.2222222
SCO1144	396.8518519
SCO1145	125.2592593
SCO1146	460.1111111
SCO1147	294.8518519
SCO1148	360.8888889
SCO1149	273.7037037
SCO1150	64.11111111
SCO1151	600.6666667
SCO1152	1934.37037
SCO1153	529.2222222
SCO1154	758.7407407
SCO1155	893.2222222
SCO1156	566.3703704
SCO1157	244.8518519
SCO1158	139.7777778
SCO1159	119.8518519
SCO1160	611.0740741
SCO1161	237.4074074
SCO1162	222.0740741
SCO1163	701.3333333
SCO1164	157.8888889
SCO1165	359.0740741
SCO1166	647.7037037
SCO1167	369.4074074
SCO1168	220.962963
SCO1169	494.6666667
SCO1170	298.6296296
SCO1171	283.4444444
SCO1172	185.5925926
SCO1173	391.2962963
SCO1174	968.6296296
SCO1175	55.51851852
SCO1176	430.8148148
SCO1177	151.1851852
SCO1178	503.5925926
SCO1179	120.7777778
SCO1180	183.5555556
SCO1181	457.8148148
SCO1182	942.2222222
SCO1183	230.7777778
SCO1184	503.9259259
SCO1185	206.7037037
SCO1186	546
SCO1187	118.4444444
SCO1188	123.3333333
SCO1189	102.2962963
SCO1190	195.8888889
SCO1191	161.037037
SCO1192	92.74074074
SCO1193	126.4814815
SCO1194	204.1851852
